id,type,tweet,label
4.63499E+17,train,"@teenagesleuth - So this means they will also approve of Muslim prayers at town council meetings in Dearborn Michigan, right? #sarcasm",Rhetorical question
4.63212E+17,train,Its always darkest before the dawn - no...is it really? #sarcasm,Rhetorical question
4.63013E+17,test,Yea up the EZpass on the right #sosmart #sarcasm,Not_enough_context
4.63562E+17,train,And all this for a spanish exam....and sociology......oh yah it's going to be a long night. JOY! #sarcasm #ugh #letsdothis #prorastination,Literal
4.71698E+17,train,@tpolansek Is that why hog futures are collapsing today???  #sarcasm lol,Not_enough_context
4.72054E+17,train,Still waiting 15 minutes past my appt time! Love doctors offices. #not,Sarcasm
4.63299E+17,train,"I love finding out that I'm ""booked"" for a wrestling show via FB posts and Tweets.  #Sarcasm",Sarcasm
4.72446E+17,train,Just saw a car advertising insurance get pulled over for speeding #irony,Literal
4.60307E+17,test,That awkward moment when the security guard that works for the hotel shows up 45 minutes late and smelling like pot #IFeelSoSafeNow #Sarcasm,Literal
4.73072E+17,train,@JackFultonSmith oh my god! Did you go watch the boxing?! You've kept that quiet #not,Sarcasm
4.72963E+17,test,Sitting here getting picked on by my mom and boyfriend.... #LivingTheLife #Not #Bully #TheyGangUpOnMe #GettingDoubleTeamed,Literal
4.72472E+17,train,"And yet, it's still called ""rush"" hour. ow.ly/i/5Kfpb #irony @MAI93thm @CommuterBoston",Not_enough_context
4.72438E+17,train,Feeling bad for those stuck in school today #not #suckit,Sarcasm
4.59885E+17,train,"And of course the night I want to go to bed early, I'm wide awake....fell asleep by 11 every other night this week like a Gma tho ha! #irony",Literal
4.72402E+17,train,#Canada's #maintenance #guidelines are advisory and #not a threshold #entitlement. It ranges for #amount and #duration #IAML #USA #NYC,Literal
4.72802E+17,train,@ThreeUKSupport will pass on your replies to Hugh Davis in the ex office many thanks for your replies #NOT,Other
4.72775E+17,train,@clitoriste i'll burn it and send the video to you #not #even #kidding,Literal
4.72577E+17,train,there's much fruit in rich man's shampoo then in poor man's meal... #irony,Hyperbole
4.75725E+17,train,People who don't believe in evolution are literally as dumb as the monkeys they came from #irony,Hyperbole
4.63603E+17,test,What a shame I'm going to miss assembly -_-  #sarcasm,Sarcasm
4.63498E+17,train,"@AllbrightNFL ...but did Mett steal crab legs?  If not, no worries! #sarcasm",Sarcasm
4.63487E+17,test,"If there was a device that fit in the palm of my hand that let me talk to someone miles away, I'd definitely buy it #sarcasm #noonecalls",Sarcasm
4.76437E+17,test,Couldn't have a bigger smile on my face.  Literally feels so good to be on vacation,Literal
4.72651E+17,train,"Irony & Boe! - London, United Kingdom. #irony #boe #london #graffiti #streetart instagram.com/p/opYV5dqqXL/ pic.twitter.com/wn5B7lWwUj",Not_enough_context
4.63313E+17,train,@rc_kris @glennbeck @oliverdarcy #HilariousVideo had to be #sarcasm,Not_enough_context
4.60174E+17,train,It just keeps getting better and better! NAACP To Honor Noted Racist Donald Sterling (Again) deadspin.com/naacp-to-honorâ€_ #Irony,Sarcasm
4.72828E+17,train,ik nobody is watching it or promoting it rn ... #WatchProblemOnVEVO #ihateyou #jk #no #im #not,Literal
4.73087E+17,train,@MaryamAkk itha a7d yabi na9ee7a yro7 7g Maryam she gives the best advice #not #jkjk #howisshemybestfriendlol,Sarcasm
4.73071E+17,train,Feeling for you @bigrayoconnor have a mild hangover myself. Luckily I've had to take my 5yo to a party in a soft play place #tranquil #not,Sarcasm
4.72845E+17,train,What's happening ? #not a lot but I like it !!!!!!!!Â£!,Literal
4.727E+17,train,Everybodys looking forward to the fight bla bla bla while ill be home alone #again #funweekends #not,Literal
4.72134E+17,train,#irony - When #bowlcutcatlady is eating a Lean Cuisine that smells like a litter box full of canned cat food turds. #officelife,Literal
4.72697E+17,test,"First Capital Connect, great train service #not #london",Sarcasm
4.728E+17,train,@ingramlaw I've also noticed that each overrun is larger than the previous month's. I'm sure it's all completely unexpected. #not,Sarcasm
4.72747E+17,train,Trying #not to be #fucked u  #0need to #fuck others...  #method,Literal
4.64283E+17,train,@ActlHumanBeings 2/2 ....the Tea Party would cease to exist as a political force virtually overnight.,Literal
4.72214E+17,train,Oh all the jokes about VANEK being in Minnesota are so funny #not,Sarcasm
4.7203E+17,train,"#p2 Put a Fork in It, So to Speak [Talking Points Memo] bit.ly/1mKzsOp",Not_enough_context
4.63507E+17,train,What?!? An elite D like Doughty takes a penalty?!? #Sarcasm,Rhetorical question
4.62999E+17,train,@Squawka Mourinho the mastermind. The greatest tactician. The best manager. #sarcasm #parkthebus,Sarcasm
4.73078E+17,train,Texting because our 1 floor house is so big #not #jk,Sarcasm
4.65397E+17,train,@redboardie I know as all the countries vote for their friends and neighbours so to speak we were lucky to finish so high up,Literal
4.72203E+17,train,Nothing better than watching the spelling bee on sports center #not,Sarcasm
4.72358E+17,train,Surprise pt test after being home on leave for two weeks. #goarmy #NOT,Literal
4.72402E+17,train,"It's more arrogant to disagree with the ""Moetzes Gedolei Hatorah"" than it is to call yourselves ""Moetzes Gedolei Hatorah"" #irony",Literal
4.72349E+17,train,#Irony | i love this fishing story: Two anglers skewered by a blue marlin off coast of Durban j.mp/1jA468i,Literal
4.63516E+17,train,Thank you Microsoft. I appreciate how effective and not spastic Microsoft word is. #sarcasm,Sarcasm
4.72052E+17,train,Facebook product director furious at Facebookâ€™s effect on news #irony via @voxdotcom ow.ly/xoeII,Literal
4.72257E+17,train,"Dad bought 2 kayaks, but friends can't use the 2nd one, no one else in my family likes to kayak, and I can't go alone...makes sense. #not",Sarcasm
4.63391E+17,train,Yup like he did all season long #Sarcasm RT @JoshEberley: LeBron is going to do bad things to the Nets.,Sarcasm
4.64307E+17,train,"America is endless war, massive debt   Virtually, all nations have succumbed to this tyranny, with two notable exceptions, Russia &China",Metaphor
4.63042E+17,train,"As i've said all year, Alex Avila is a great hitter.  #sarcasm #tigers @tigers",Not_enough_context
4.73481E+17,train,"When the Fortune 500 co's profit is over $1trillion it's a sin. When the nations debt is over $1trillion , not so much. #irony",Hyperbole
4.72382E+17,train,Back to class for me. Almost two hours of Shakespeare and Renaissance await me. Oh joy! #not,Sarcasm
4.7309E+17,train,@CNBLUE_4 #protectbyourself<>#when youbgo iutsidebut this is in your mind<>#not controlled over<>#by tecnorogies,Not_enough_context
4.63048E+17,test,101.4 fever. I'm livin' the dream #sarcasm,Sarcasm
4.63368E+17,train,Love starting my Monday off with a nice phone call to the folks at Good2Go WSDOT. Their customer service levels know no bounds. #sarcasm,Sarcasm
4.72788E+17,train,@pileoftwit @nhdogmom they'll be happy to have weapons then...can blast their way out! #irony,Literal
4.72483E+17,train,@MikeReadUK out 1st round there already got there big pay day holiday booked #not intrested,Not_enough_context
4.72485E+17,train,What do I have to do on this fine Friday night? Absolutely NOTHING omg yay 4 me #not #nofriends  :~),Sarcasm
4.65344E+17,train,"""Edith's about as mysterious as a bucket."" Sometimes Downton Abbey shade is darker than anything else I've ever heard.",Metaphor
4.72194E+17,train,Getting pulled over is a great way to start my summer. #not,Sarcasm
4.72134E+17,train,I totally love it when I walk around with deodorant marks on my shirt all day. #Not #StruggleBusLife,Sarcasm
4.7577E+17,test,I was cycling earlier and nearly got hit by an ambulance. #irony,Literal
4.75324E+17,train,"After asking staff at @WalmartCanada to call another store to confirm inventory they said: ""It's hard to get thru you know."" #irony",Literal
4.72302E+17,train,#TAKE YOUR CHOICE UKIP MEP says #ABSENCE of #WHITE FACES in Ilford London WORRYING #RACIST? #NOT ENOUGH #BLACK FACES in BBC #RACIST?,Not_enough_context
4.63046E+17,train,@BWWings glad I came out to watch the Minny and blackhawks intermission... #Sarcasm #ChangeTheDamnChannel,Sarcasm
4.72544E+17,test,@JMV1070 Glad Paul George told #ChrisHaggen that he was going to come out aggressive.#not,Sarcasm
4.72096E+17,train,Champions League and going for the prem again next year and we buy Lambert #logical #not,Not_enough_context
4.7301E+17,train,Shout out to @CrestynWhite for following me on twitter!!!! #NOT,Sarcasm
4.72485E+17,train,#Tibetan is #not the same as Chinese but a completely different & unique #language #trueTibet,Literal
4.72342E+17,train,Watching @MTV there is someone featuring  on a programme called mahogany but not a bit tough #irony,Literal
4.6537E+17,test,My phone screen is just about as shattered as all my hopes and dreams.,Simile
4.72198E+17,train,NC #Democrat @SenatorHagan forces #ObamaCare down our throats but now condemns the VA for inferior health care? #irony,Rhetorical question
4.63316E+17,train,"It's okay people on the platform massing around the train door wanting to get on, I can phase through matter I'm like Shadowcat #Sarcasm",Sarcasm
4.72448E+17,train,@Trills_91 Dat bad? Past decade all I've been doing is working on staying awake + being present in the moment. Why haven't I noticed? #irony,Not_enough_context
4.728E+17,train,Great idea not to wear sun cream today #not #burnt,Sarcasm
4.73062E+17,train,ready to start 3 weeks of prac in a kindergarten classroom tomorrow #not,Sarcasm
4.63129E+17,train,You know what really helps my recent abandonment issues ? When EVERYONE leaves suddenly and I'm alone. #sarcasm #foreveralone #depression,Sarcasm
4.72944E+17,train,Thunder are going to be in big trouble without Derek Fisher next season. #Not,Sarcasm
4.63008E+17,train,@whitneyltuttle @sargentcass Uffda. He sounds like a charming fellow. #sarcasm,Sarcasm
4.60318E+17,train,Waking up at 3am for no reason! It's super fun! #sarcasm,Sarcasm
4.63598E+17,train,wow i didnt realize how hungry i was until my friend asked me if i had eaten anything yet tHANKS SO MUCH JAYPEE THANK U lol #sarcasm,Literal
4.72329E+17,train,Softballs anyone??  @BarackObama interviewed by Kelly Ripa.  #hardhittingjournalism #not,Not_enough_context
4.72075E+17,train,A good use of our new standing desk. #irony pic.twitter.com/bd3TKMuQUJ,Not_enough_context
4.62997E+17,train,"@Gbone82 At least he keeps possession well and never kicks it straight in to touch, that's the main thing #sarcasm",Sarcasm
4.75801E+17,train,@tessa_York @AU55SEY @will60093 @FirstBusYork oh well -- international fairness conference by cyc tomorrow #irony #morevanityIfear #actionpl,Not_enough_context
4.72294E+17,train,So this is ironic: I'm cooking chicken stock while vigilantly guarding the chicken coop against our local bear. #countrylife #irony,Literal
4.63515E+17,train,@thEnafe94 there are many things he's doing right in life. #sarcasm,Sarcasm
4.63099E+17,train,andyandandybruce and I are super talented sign makers at 11 pm.  #sarcasm #thegreatyardsale2014 instagram.com/p/nl-zZWqC0c/,Sarcasm
4.72291E+17,test,@tenajtiger says its going to be a heady 13 degs here today sundress on it is then #not back in a fleece and the plants are all hiding,Sarcasm
4.7539E+17,train,@CIA has almost a half million followers but is only following 25 ppl. #irony,Literal
4.72928E+17,train,You are Governor of your Mind #Not me : Makv @makvg #makvquiz #askmakv #communication #algeria,Metaphor
4.72428E+17,train,There are so many people wearing Hawaiian shirts around here that I feel like an outsider. #irony,Literal
4.72061E+17,train,@ajaugello1 yeah you're right you have the sickest flow on the team aj #not,Sarcasm
4.63588E+17,train,#mother #eCards #sarcasm instagram.com/p/npdFYHnnQR/,Not_enough_context
4.72044E+17,train,"@small_affair Same here, my company is about to cover it, but Fortuna decreed that I pull in some lagniappe to take off the edge so to speak",Literal
4.72804E+17,train,Just love cleaning up cat sick straight after dinner #not #disgusting,Sarcasm
4.63419E+17,train,New shisha bar opening soon on the #CurryMile.. now that's novel! #sarcasm pic.twitter.com/r5azikiwmm,Sarcasm
4.63129E+17,train,Yay for another women's match horribly placed in the PPV line-up! #sarcasm #ExtremeRules #WMRepeat,Sarcasm
4.63491E+17,train,Shocked lol.  It's playoff season and there's no hockey on @TSN_Sports #sarcasm,Sarcasm
4.63479E+17,train,Let's see how loud you can get your motorcycle!? cus I think it's cool to be annoying... #sarcasm,Sarcasm
4.7353E+17,train,@MediacomSupport is having me fax my bank statement as proof of payment. #Irony #1990sService #FaxMachine #EcoBilling,Literal
4.72567E+17,train,@RadioShack loved having 1 of your employees come in to where I work& harass me while I'm working to shop at your store #NOT #Unprofessional,Sarcasm
4.75994E+17,train,Former #college stars sue #NCAA over #money. Does anyone else but me see the #irony here?,Literal
4.72076E+17,test,"I always find it bizarre how the proclaimed ""investors"" spend more time watching the tick-by-tick action than the day-traders. #Funny #Irony",Literal
4.63608E+17,test,@Crows_Fan_Aaron @CMSean23 I'm taking the piss..... #sarcasm,Metaphor
4.72813E+17,test,What a beautiful day to spend inside #sarcastictweet,Sarcasm
4.72813E+17,train,I really wish I could say I was getting my license Monday. #not #gottawait #september,Sarcasm
4.72263E+17,train,Knitting needle in my foot was a nice end to my night. #not,Sarcasm
4.72901E+17,test,#Yoganomics is #not affiliated with these #spam accounts:  @mmantra1 @meditation1988 @yogajoy11 @yogaclass4u @yogaguru5 @yogadealz36,Literal
4.72157E+17,train,This is so fkng hilarious #funny #comic #irony #video pulptastic.com/22-pictures-whâ€_,Not_enough_context
4.76415E+17,train,Could LITERALLY cry waiting to get my eyebrows threaded,Hyperbole
4.63309E+17,train,"Whoopey, I have a walk-in. Yay for Monday.  #sarcasm",Sarcasm
4.63294E+17,test,Heart to hearts before school are always great. #Sorry #That #Was #Sarcasm,Not_enough_context
4.72795E+17,train,Show me a #itk with references to #lfc & Ricky Lambert on their twitter TL from a week ago.  I'll sit here and wait for all the replies #not,Sarcasm
4.72854E+17,test,"@SparkleyTwinkle @defunckt nobody is a dick here, I will not have it. #not #have #it",Not_enough_context
4.63276E+17,train,So ready to go to our nice lovely school. Where everyone likes me and we can all be ourselves #sarcasm,Sarcasm
4.72302E+17,test,@_aylesbury @olliffejames Maybe Ukip have a point. No more lawn fairies playing football!  Might have to vote for them. #not,Sarcasm
4.72412E+17,train,I think its hilarious that certain folk on nat radio from FF/FG/L talk about SF policies destroying the country #lolz #irony #todaysor,Not_enough_context
4.72485E+17,train,#Tibet was #not 'liberated' by China but invaded & illegally occupied #trueTibet,Literal
4.72485E+17,train,"#Tibet was #not a perfect society but compared to the genocide of China's recent history, it was a relative paradise  #trueTibet",Literal
4.71791E+17,train,@FRONZ1LLA w o w you just talk so cool like you don't care about your own success #winner #sarcasm,Not_enough_context
4.72223E+17,train,Honestly It feels like my parents just think I'm not good enough for anything  and I fail more than I succeed. #thx4thesupport #NOT,Literal
4.63514E+17,train,Didn't see that coming... #Sarcasm,Not_enough_context
4.72158E+17,train,Just saw an undercover Seattle police officer driving an escape pull someone over. #irony,Literal
4.72264E+17,train,spenDING MONEY isntz a FUN GAMES. #NOT likes making it #BLASKOKNOWS,Literal
4.74476E+17,train,Probably been pointed out by now that David Villa just won La Liga with a team that wears Red and White stripes. #irony,Literal
4.7323E+17,train,No you just got it. RT @Hebel1_2: â€œ@baron_batch: Mismanagement if life is simply the mismanagement of words.â€ù #irony,Literal
4.72227E+17,train,Why in the world would you ever drink paint? #yum #not,Rhetorical question
4.72247E+17,train,Post night shift. Waiting on slowest barrista in the world! No energy to get upset til I've consumed coffee #irony #nightshiftproblems,Hyperbole
4.73936E+17,train,"@JeffReedMO @upstateNYgolfer I'm pretty bitter to everyone. An equal-opportunity bitterness, so to speak.",Literal
4.63363E+17,train,Is it time to start drinkin yet?? Lol rodeo team will begin when classes r over.. Cause everyone knows education comes first!! Haha #sarcasm,Sarcasm
4.72037E+17,train,"@Xandara I'm glad to hear that at least you're unpacked, so to speak. Keep on truckin', mama! <3",Literal
4.63308E+17,train,"@WhatTheSach: @WHO you imposed ban on Pak, no offence, I can't afford traveling abroad either way #Pakistan #Sarcasm",Not_enough_context
4.74588E+17,train,"Just seen a Cardiff fan mock the Villa over Senderos' statement that Villa are a ""great club"". Yes, a Cardiff fan. #irony",Literal
4.72868E+17,train,"Safe to say I am furious and cannot speak to her , looked forward to it so much and missed the KO! #NotHappy",Literal
4.75389E+17,test,England match abandoned due to thunder storm. Great timely advert!! #irony #EngvHon pic.twitter.com/iUJcLhhRXx,Sarcasm
4.72307E+17,test,I love randomly waking up in the middle of the night #not #justwannasleep,Sarcasm
4.72342E+17,train,wow just had kagerou project spoiled that is #not #cool,Literal
4.7247E+17,test,"@ThisGuardGuy omg...never do that...not even to barrow it...#not, but at least it's not a King sabre.",Not_enough_context
4.64648E+17,train,@KaeyiDream I got my first phone a week before year 7. I still have it three years later. It's quite literally a brick. No Internet either,Other
4.72164E+17,test,@NiallHoranHasnt and the party was so much fun #not because it was in her house but she was outside with some people all the time,Sarcasm
4.63424E+17,train,I bet the only reason how 50% of the U.S Knows how 2 read is because of Twitter #sarcasm,Sarcasm
4.63045E+17,train,@BruceMiles2112 That there is national tv material #sarcasm,Sarcasm
4.7266E+17,train,"Back from shinny, still awake at 3am. Need to get up in a few hours to go work on cars. Would be a good day to end my spelunky streak. #not",Not_enough_context
4.72212E+17,train,Can't wait to see all those tweets about pretty little lairs again... #NOT,Sarcasm
4.63474E+17,test,"I wish I had ""Cinco De Mayo"" off so I could go get hammer faced....... #ToBeAKidAgain .....#Sarcasm",Sarcasm
4.63053E+17,train,Another wreck....Who Knew?  #Sarcasm #Aarons499 #NASCAR,Rhetorical question
4.72475E+17,train,@GaryLineker #not quiet impressed with the way England is playing yet # no spark... Jo Heart man if the match over all good result though,Literal
4.63569E+17,train,Not all of us have cargo pants to strut you know #justsaying #sarcasm,Literal
4.63224E+17,train,My mum said I'm not even close to being 20 :D And that my mentality is not even of a 19 year old. #flattered #sarcasm,Literal
4.72346E+17,test,#Google to make available details requested to be deleted as part of 'right to forget' form #irony bbc.co.uk/news/technologâ€_,Literal
4.7287E+17,train,Gonna have dinner night to the light of candles lmao #not,Sarcasm
4.72442E+17,train,"@SarinaPotgieter i wish i could, but I'm going to see one direction instead, #not my idea!",Not_enough_context
4.7293E+17,train,When people send question marks as form on how to start a conversation? #Smooth #Not,Literal
4.72215E+17,test,I absolutely love hearing all about coworker outings that I wasn't invited to. #MyFave #NOT,Sarcasm
4.72474E+17,train,Isn't it the best when your hangover hits you at 1pm? #not #psych #owmyhead,Sarcasm
4.72456E+17,train,@9smiler Spike was singing his praises at his book launch today. #not #shreddedhim,Sarcasm
4.73119E+17,train,Thank you man on the plane for  coughing in my general direction and subsequently putting your ass in my face #not,Sarcasm
4.72448E+17,test,Good to know Skinny Cow brand now sells candy and frozen-treats. #not,Sarcasm
4.72325E+17,train,'Time of your life' playing through the ceiling. #irony #lastexam #lastdayatuni #forever,Literal
4.65457E+17,train,don't you love when you believe someone and they turn out to be a fucking fake hypocritical liar,Rhetorical question
4.72381E+17,test,I hope kenny keeps kicking my seat i reaply enjoy it #not #h8you,Sarcasm
4.72318E+17,train,Seems legit. @bobbyosbornertx #tenor #irony #bluegrass #bobbyosborne #rockytop #osbornebrothers #country instagram.com/p/onfEFWIC_F/,Not_enough_context
4.7205E+17,train,Tweeps here talking isht about other tweeps they've never even met then when disaster strikes tunajidai #weareone. #Irony,Not_enough_context
4.6536E+17,train,Russia's record in gay rights is about as good as it's record in non-potato based alcohol.,Literal
4.72764E+17,train,I broke my bed. Smh... Now I gotta get me a new one. #great #NOT,Literal
4.72142E+17,train,"Customer just asked if he could ""speak to a man"" when the answer wasn't what he wanted to hear. So no #NotAllMen, but #YesAllWomen",Literal
4.63474E+17,test,"Oh good, the shield versus the Wyatt family. Cause I haven't seen that this year #Raw #sarcasm",Sarcasm
4.72191E+17,train,Ben thinks he's so tough now cause he drives a Harley Davidsonnnn #OoooOooImscurrred #Not,Literal
4.63015E+17,train,...because calling people out is the way to reach out to them. #sarcasm,Sarcasm
4.72199E+17,train,First step in the DIY instructions for fixing a broken iPhone power button is powering off the phone. #irony #fail m.imore.com/how-diy-repairâ€_,Literal
4.72864E+17,train,@taraelanna all these Mindy tweets make me so excited to come home #not,Sarcasm
4.63535E+17,test,@isurvivalskills @atomiktiger Ahhh hahahaha!  We got food .. How about water?  So freaking dangerous! Must ban that too! #sarcasm warning!,Sarcasm
4.72272E+17,test,Nothing like having a panic attack out of nowhere #not,Sarcasm
4.72217E+17,train,Lets see how late my thoughts keep me up tonight #goodnight #not,Literal
4.63316E+17,train,@InvisHero 100% agree. They also test our creativity and determination. #sarcasm,Not_enough_context
4.72462E+17,test,@wbir they look like a bunch of scholars that are headed to Harvard. #NOT,Sarcasm
4.72346E+17,train,I so wanted a little lunch nap. Tried and tried but just wouldn't happen. #naptime #not,Literal
4.72588E+17,test,Why is my dog barking this time of morning!!! Very close to having a dead dog!! #early #not #happy #dog #stupid #barking #im #tired,Not_enough_context
4.7648E+17,train,@pyt10071989 ash it's literally non stop jokes it's that's good I need to watch it again like now haha,Literal
4.72456E+17,test,@ashleydeutsch He's only a little douchey #RightSwipe But I #PlayHardtoGet #Irony #Office #OhhGeez But then I get fired not you...,Literal
4.74761E+17,train,@worddroppings @jen_hintz Nope. But those steroids you just avoided do. #irony,Not_enough_context
4.72057E+17,train,Love to know my 400 dollars I pay a month to campus ridge provides me with a safe and secure place to live #NOT,Sarcasm
4.65562E+17,train,Always hilarious when somebody tweets complaining about someone when they are exactly the same #irony,Literal
4.72306E+17,train,New NHS chief suggests that businesses should financially reward employees for losing weight and adopting a healthy lifestyle #not@mysurgery,Literal
4.72827E+17,test,The crowd doing the wave in the background should make him feel a bit better. #not #mexecu,Sarcasm
4.60317E+17,test,Love when you're wide awake at 3 in the morning like I really wanted to think about everything going on #sarcasm,Sarcasm
4.76441E+17,train,@smwalters6 it's literally so much lmao. And I pretty much curve this nigga once a week,Hyperbole
4.72485E+17,train,#Tibet is #not a small #Himalayan #kingdom It's about three times the size of #Texas! #trueTibet,Literal
4.72085E+17,train,@juicyjustinbieb just followed me and I got excited for a second #not,Sarcasm
4.74989E+17,test,"Fiji water is the most expensive h2o in America, yet you can't drink the water when you're actually here... #irony",Literal
4.72144E+17,test,Louise talking about diets is like me talking about having a proper job #Irony,Simile
4.72171E+17,train,@NBAonTNT @sergeibaka9 @spurs Charles was an excellent player. BUT when did he become an expert. He was an athletic player smart player #not,Not_enough_context
4.72441E+17,train,"Modi came to power by bashing Gandhi dynasty, now they are talking his partnership with Pranav Mistry like Rajiv had with Pitroda  #irony",Literal
4.71701E+17,train,Just got an email from @eBay asking me to reset my password. Iâ€™m so glad they are on top of security. #sarcasm,Sarcasm
4.72693E+17,test,"It doesn't matter how much you suffer, never mention #notallmens errors, lest society crumble and males feelings get hurt #sarcasm",Sarcasm
4.65385E+17,train,@louistheroux about as subtle as a wrecking ball on a demo site lol,Simile
4.72221E+17,train,So who writes the poem about Maya Angelou dying? #ponderit #irony,Rhetorical question
4.72102E+17,test,Thought of the day #Perform #under #passion #not #pressure by our own Vardhan Sir @OfficialSHQfc @8paramsingh @kripsuri @HarshitaGaur12  <3,Literal
4.63151E+17,train,Really hope people don't think I'm serious about that... #humor #sarcasm #lol #laughoutloud,Literal
4.729E+17,train,@Jaketapper: We need more coverage on the way the republicans have trashed NC. Our state was once the darling of the south.#Not anymore!,Literal
4.63504E+17,train,And who would have thought feathers would make maternity wear? #sarcasm,Rhetorical question
4.72847E+17,train,Spending the day with my family is such a blast. #Not,Sarcasm
4.65362E+17,test,I'm about as confident as a wet turd.,Sarcasm
4.72507E+17,train,"Twitch will never load who's watching for me on any channel. It's pretty great. #not #laterman If you're watching, say hi so I know you are!",Sarcasm
4.63867E+17,train,My favourite mythical creatures are the happy girls in tampon commercials #YeahRight,Literal
4.63E+17,test,So...anybody know what the date is today? #Sarcasm,Rhetorical question
4.63499E+17,train,Because we didn't see this coming. #RAW #Sarcasm,Sarcasm
4.7249E+17,train,@lovelarah Funny? #Not :-( I wish I'm stucked in ....say 32:-),Not_enough_context
4.72913E+17,train,I love when my mom plans pretty much a grad party for me when I had already told her I just wanted a family dinner. #not,Sarcasm
4.63568E+17,train,"@OtherJohnII @otherjohnii @mc79hockey my oil missed out on Schneider, they won't on Kesler. 3rd overall and gagner. #sarcasm",Sarcasm
4.63499E+17,train,"before I die, I want to go on a tour throwing eggs at all of the frank lloyd wright houses.   #sarcasm #terriblepersonideas #wouldbefunnytho",Sarcasm
4.62999E+17,test,May the 4th be with you??? I just don't get it!!! #Sarcasm #ImNotANerd #Jokes,Sarcasm
4.76427E+17,train,I mean I can't be too good when I very seriously and literally use the bitch clap.,Literal
4.60203E+17,train,Parties were you dont know people are the best!!!! #Sarcasm,Sarcasm
4.7223E+17,train,Procrastinating going to bed - because I'm too tired to do the bedtime ritual. #irony,Literal
4.72827E+17,test,Made an Instagram. Because we all know I just need another social media account. #not,Sarcasm
4.72394E+17,train,Im sorry to everybody who has to watch me dance tonight #Not #DealWithIt,Sarcasm
4.63461E+17,train,"Well, 1st qtr goes to the refs. Nice job guys #sarcasm #pacers #lamesauce",Sarcasm
4.65398E+17,train,"Parker is thoroughly outplaying Lillard in the series. He's been baptized, so to speak. Interesting to see how he fares next year.",Literal
4.72796E+17,train,@DarthMeerkat @brewer_lar So animal loving vegans don't take the time to understand the needs of their cat? #irony Cats NEED meat!,Literal
4.74712E+17,train,"""I can see someone like me being arrogant,  but I'm not."" #irony",Literal
4.63042E+17,train,Love it when plans come together #sarcasm,Sarcasm
4.73528E+17,train,@muafckinDriaaa u tell me text u but u don't text back #irony of dat,Literal
4.72287E+17,train,"Never, never, EVER would I stay up this late. It's now 4 days of this and it's all thanks to @alyssaher.   #SarcasticTweet #NotThankful",Literal
4.63002E+17,train,AYYYY Today's #NEW Liquid Crystal is here and WE'RE STUCK WITH PUZZLES! #sarcasm lmao Check it out & RT! youtu.be/NJDdTw_Vazc?a,Not_enough_context
4.63514E+17,train,"...welp, lmaooo didn't see this coming #sarcasm #raw...",Literal
4.72723E+17,test,Waking up early in the morning at is not my thing! #sleepie #not #morningperson,Literal
4.73251E+17,train,I just passed a dead road-killed bear cub on the side of the highway. #irony #Brewers #fb,Literal
4.72661E+17,test,@Mattys123 terrific news #not  Well I'll just have to hope they choose now to rectify that stat.,Sarcasm
4.72555E+17,train,"Wow a year ago today I arrived in LA. I still love you, City of Angels, but I don't love your hockey team #sorry #not",Literal
